DATE	cout	rout
2008-02-01	0.066	-9999
2008-02-02	0.067	-9999
2008-02-03	0.069	-9999
2008-02-04	0.071	-9999
2008-02-05	0.072	-9999
2008-02-06	0.072	-9999
2008-02-07	0.072	-9999
2008-02-08	0.083	-9999
2008-02-09	0.102	-9999
2008-02-10	0.119	-9999
2008-02-11	0.13	-9999
2008-02-12	0.134	-9999
2008-02-13	0.138	-9999
2008-02-14	0.142	-9999
2008-02-15	0.144	-9999
2008-02-16	0.195	-9999
2008-02-17	0.247	-9999
2008-02-18	0.246	-9999
2008-02-19	0.216	-9999
2008-02-20	0.186	-9999
2008-02-21	0.165	-9999
2008-02-22	0.152	-9999
2008-02-23	0.143	-9999
2008-02-24	0.141	-9999
2008-02-25	0.142	-9999
2008-02-26	0.144	-9999
2008-02-27	0.149	-9999
2008-02-28	0.171	-9999
2008-02-29	0.238	-9999
2008-03-01	0.36	0.4
2008-03-02	0.406	0.39
2008-03-03	0.355	0.37
2008-03-04	0.275	0.345
2008-03-05	0.21	0.3
2008-03-06	0.168	0.32
2008-03-07	0.182	0.34
2008-03-08	0.248	0.448
2008-03-09	0.35	0.564
2008-03-10	1.639	0.631
2008-03-11	4.452	0.811
2008-03-12	6.061	0.95
2008-03-13	5.071	1.07
2008-03-14	3.241	1.249
2008-03-15	1.806	1.419
2008-03-16	0.947	1.299
2008-03-17	0.496	1.289
2008-03-18	0.276	1.199
2008-03-19	0.171	1.14
2008-03-20	0.122	1.17
2008-03-21	0.099	1.229
2008-03-22	0.088	1.299
2008-03-23	0.082	1.399
2008-03-24	0.079	1.499
2008-03-25	0.077	1.449
2008-03-26	0.075	1.419
2008-03-27	0.073	1.379
2008-03-28	0.072	1.349
2008-03-29	0.076	1.299
2008-03-30	0.085	1.269
2008-03-31	0.094	1.249
2008-04-01	0.099	1.219
2008-04-02	0.101	1.399
2008-04-03	0.101	1.539
2008-04-04	0.225	1.749
2008-04-05	0.305	1.849
2008-04-06	0.285	1.609
2008-04-07	0.243	1.639
2008-04-08	0.211	1.649
2008-04-09	0.17	1.649
2008-04-10	0.154	1.799
2008-04-11	0.164	1.999
2008-04-12	1.187	2.399
2008-04-13	6.037	3.199
2008-04-14	14.813	4.398
2008-04-15	18.954	5.878
2008-04-16	15.981	7.927
2008-04-17	10.573	5.298
2008-04-18	6.23	3.908
2008-04-19	3.525	3.998
2008-04-20	1.938	1.649
2008-04-21	1.035	1.639
2008-04-22	0.549	1.949
2008-04-23	0.304	2.099
2008-04-24	0.186	2.199
2008-04-25	0.135	2.329
2008-04-26	0.116	2.309
2008-04-27	1.655	2.239
2008-04-28	6.657	2.699
2008-04-29	10.349	4.468
2008-04-30	9.709	6.797
2008-05-01	6.92	6.821
2008-05-02	4.289	5.601
2008-05-03	2.946	4.861
2008-05-04	4.485	4.322
2008-05-05	6.709	4.472
2008-05-06	7.184	5.341
2008-05-07	5.859	5.431
2008-05-08	4.016	5.841
2008-05-09	2.438	5.611
2008-05-10	1.39	5.251
2008-05-11	0.801	4.761
2008-05-12	1.008	4.042
2008-05-13	1.48	4.172
2008-05-14	1.485	4.871
2008-05-15	1.251	4.312
2008-05-16	1.061	4.202
2008-05-17	0.987	5.061
2008-05-18	0.953	5.601
2008-05-19	0.818	5.171
2008-05-20	0.579	5.501
2008-05-21	0.894	5.741
2008-05-22	2.197	5.581
2008-05-23	4.95	8.71
2008-05-24	8.558	28.582
2008-05-25	10.321	47.174
2008-05-26	9.765	31.98
2008-05-27	8.185	17.086
2008-05-28	6.64	12.688
2008-05-29	5.781	10.389
2008-05-30	5.357	8.32
2008-05-31	4.979	7.011
2008-06-01	4.942	6.272
2008-06-02	4.979	6.042
2008-06-03	4.761	5.913
2008-06-04	4.547	5.523
2008-06-05	4.308	5.243
2008-06-06	3.976	5.053
2008-06-07	3.849	4.543
2008-06-08	3.812	4.283
2008-06-09	3.598	4.433
2008-06-10	3.448	4.853
2008-06-11	5.514	6.292
2008-06-12	6.535	30.172
2008-06-13	6.135	36.67
2008-06-14	5.263	16.478
2008-06-15	4.502	11.28
2008-06-16	3.942	8.352
2008-06-17	3.521	6.642
2008-06-18	3.181	5.503
2008-06-19	2.892	4.743
2008-06-20	2.634	4.293
2008-06-21	2.479	4.033
2008-06-22	2.401	3.773
2008-06-23	2.302	3.464
2008-06-24	2.152	3.224
2008-06-25	1.976	3.054
2008-06-26	1.81	2.914
2008-06-27	1.673	2.774
2008-06-28	1.548	2.574
2008-06-29	1.436	2.444
2008-06-30	1.334	2.314
2008-07-01	2.041	2.301
2008-07-02	2.885	2.471
2008-07-03	2.943	2.661
2008-07-04	2.621	2.941
2008-07-05	2.223	2.751
2008-07-06	1.776	2.441
2008-07-07	1.388	2.301
2008-07-08	1.118	2.071
2008-07-09	0.868	1.811
2008-07-10	0.646	1.651
2008-07-11	0.533	1.641
2008-07-12	0.491	1.461
2008-07-13	0.423	1.381
2008-07-14	0.358	1.321
2008-07-15	0.306	1.161
2008-07-16	0.286	1.051
2008-07-17	0.275	0.999
2008-07-18	0.271	0.935
2008-07-19	0.262	0.947
2008-07-20	0.242	0.918
2008-07-21	0.214	0.809
2008-07-22	0.277	0.751
2008-07-23	0.925	1.008
2008-07-24	1.721	0.943
2008-07-25	1.676	0.958
2008-07-26	1.261	0.942
2008-07-27	0.885	0.84
2008-07-28	0.597	0.731
2008-07-29	0.374	0.625
2008-07-30	0.221	0.542
2008-07-31	0.133	0.46
2008-08-01	0.087	0.337
2008-08-02	0.058	0.309
2008-08-03	0.051	0.301
2008-08-04	0.08	0.271
2008-08-05	0.093	0.256
2008-08-06	0.075	0.267
2008-08-07	0.049	0.248
2008-08-08	0.029	0.243
2008-08-09	0.018	0.24
2008-08-10	0.045	0.229
2008-08-11	0.08	0.233
2008-08-12	0.077	0.329
2008-08-13	0.055	0.28
2008-08-14	0.034	0.245
2008-08-15	0.02	0.215
2008-08-16	0.011	0.182
2008-08-17	0.007	0.171
2008-08-18	0.005	0.15
2008-08-19	0.004	0.143
2008-08-20	0.042	0.132
2008-08-21	0.116	0.128
2008-08-22	0.212	0.118
2008-08-23	0.278	0.107
2008-08-24	0.258	0.096
2008-08-25	0.183	0.087
2008-08-26	0.178	0.102
2008-08-27	0.263	0.156
2008-08-28	0.306	0.137
2008-08-29	0.261	0.118
2008-08-30	0.177	0.101
2008-08-31	0.108	0.109
2008-09-01	0.221	0.086
2008-09-02	0.384	0.092
2008-09-03	0.427	0.073
2008-09-04	0.39	0.118
2008-09-05	0.324	0.325
2008-09-06	0.39	0.295
2008-09-07	0.538	0.256
2008-09-08	0.544	0.261
2008-09-09	0.422	0.285
2008-09-10	0.414	0.372
2008-09-11	0.52	0.342
2008-09-12	0.477	0.315
2008-09-13	0.398	0.359
2008-09-14	0.365	0.379
2008-09-15	0.303	0.326
2008-09-16	0.216	0.304
2008-09-17	0.137	0.291
2008-09-18	0.079	0.246
2008-09-19	0.042	0.199
2008-09-20	0.021	0.168
2008-09-21	0.011	0.154
2008-09-22	0.012	0.134
2008-09-23	0.016	0.13
2008-09-24	0.014	0.14
2008-09-25	0.01	0.138
2008-09-26	0.006	0.149
2008-09-27	0.004	0.17
2008-09-28	0.002	0.166
2008-09-29	0.001	0.156
2008-09-30	0.001	0.156
2008-10-01	0.001	0.161
2008-10-02	0.001	0.17
2008-10-03	0.001	0.189
2008-10-04	0.001	0.198
2008-10-05	0.001	0.203
2008-10-06	0.002	0.209
2008-10-07	0.002	0.22
2008-10-08	0.004	0.231
2008-10-09	0.006	0.23
2008-10-10	0.006	0.238
2008-10-11	0.006	0.24
2008-10-12	0.005	0.24
2008-10-13	0.007	0.277
2008-10-14	0.014	0.32
2008-10-15	0.022	0.426
2008-10-16	0.023	0.405
2008-10-17	0.02	0.46
2008-10-18	0.014	0.479
2008-10-19	0.01	0.494
2008-10-20	0.007	0.52
2008-10-21	0.005	0.543
2008-10-22	0.003	0.545
2008-10-23	0.002	0.494
2008-10-24	0.001	0.482
2008-10-25	0.001	0.464
2008-10-26	0.001	0.447
2008-10-27	0.001	0.384
2008-10-28	0	0.42
2008-10-29	0	0.447
2008-10-30	0	0.459
2008-10-31	0	0.461
2008-11-01	0	-9999
2008-11-02	0	-9999
2008-11-03	0	-9999
2008-11-04	0	-9999
2008-11-05	0	-9999
2008-11-06	0	-9999
2008-11-07	0.001	-9999
2008-11-08	0.001	-9999
2008-11-09	0.001	-9999
2008-11-10	0.001	-9999
2008-11-11	0.001	-9999
2008-11-12	0.001	-9999
2008-11-13	0.002	-9999
2008-11-14	0.002	-9999
2008-11-15	0.002	-9999
2008-11-16	0.002	-9999
2008-11-17	0.002	-9999
2008-11-18	0.002	-9999
2008-11-19	0.002	-9999
2008-11-20	0.001	-9999
2008-11-21	0.001	-9999
2008-11-22	0.001	-9999
2008-11-23	0.001	-9999
2008-11-24	0.001	-9999
2008-11-25	0.001	-9999
2008-11-26	0.001	-9999
2008-11-27	0	-9999
2008-11-28	0	-9999
2008-11-29	0	-9999
2008-11-30	0	-9999
2008-12-01	0.001	-9999
2008-12-02	0.003	-9999
2008-12-03	0.003	-9999
2008-12-04	0.003	-9999
2008-12-05	0.003	-9999
2008-12-06	0.006	-9999
2008-12-07	0.011	-9999
2008-12-08	0.013	-9999
2008-12-09	0.012	-9999
2008-12-10	0.01	-9999
2008-12-11	0.009	-9999
2008-12-12	0.007	-9999
2008-12-13	0.007	-9999
2008-12-14	0.007	-9999
2008-12-15	0.007	-9999
2008-12-16	0.008	-9999
2008-12-17	0.008	-9999
2008-12-18	0.01	-9999
2008-12-19	0.013	-9999
2008-12-20	0.016	-9999
2008-12-21	0.018	-9999
2008-12-22	0.02	-9999
2008-12-23	0.021	-9999
2008-12-24	0.021	-9999
2008-12-25	0.022	-9999
2008-12-26	0.023	-9999
2008-12-27	0.025	-9999
2008-12-28	0.028	-9999
2008-12-29	0.036	-9999
2008-12-30	0.044	-9999
2008-12-31	0.05	-9999
2009-01-01	0.053	-9999
2009-01-02	0.054	-9999
2009-01-03	0.054	-9999
2009-01-04	0.053	-9999
2009-01-05	0.052	-9999
2009-01-06	0.051	-9999
2009-01-07	0.126	-9999
2009-01-08	0.214	-9999
2009-01-09	0.221	-9999
2009-01-10	0.179	-9999
2009-01-11	0.129	-9999
2009-01-12	0.091	-9999
2009-01-13	0.073	-9999
2009-01-14	0.063	-9999
2009-01-15	0.054	-9999
2009-01-16	0.048	-9999
2009-01-17	0.043	-9999
2009-01-18	0.04	-9999
2009-01-19	0.039	-9999
2009-01-20	0.039	-9999
2009-01-21	0.039	-9999
2009-01-22	0.039	-9999
2009-01-23	0.039	-9999
2009-01-24	0.04	-9999
2009-01-25	0.04	-9999
2009-01-26	0.039	-9999
2009-01-27	0.038	-9999
2009-01-28	0.037	-9999
2009-01-29	0.036	-9999
2009-01-30	0.035	-9999
2009-01-31	0.034	-9999
2009-02-01	0.034	-9999
2009-02-02	0.033	-9999
2009-02-03	0.035	-9999
2009-02-04	0.402	-9999
2009-02-05	1.446	-9999
2009-02-06	2.247	-9999
2009-02-07	2.108	-9999
2009-02-08	1.482	-9999
2009-02-09	0.881	-9999
2009-02-10	0.475	-9999
2009-02-11	0.244	-9999
2009-02-12	0.127	-9999
2009-02-13	0.073	-9999
2009-02-14	0.051	-9999
2009-02-15	0.043	-9999
2009-02-16	0.04	-9999
2009-02-17	0.039	-9999
2009-02-18	0.038	-9999
2009-02-19	0.037	-9999
2009-02-20	0.036	-9999
2009-02-21	0.035	-9999
2009-02-22	0.034	-9999
2009-02-23	0.034	-9999
2009-02-24	0.043	-9999
2009-02-25	0.066	-9999
2009-02-26	0.093	-9999
2009-02-27	0.114	-9999
2009-02-28	0.125	-9999
2009-03-01	0.355	0.909
2009-03-02	1.44	1.529
2009-03-03	2.613	2.229
2009-03-04	2.755	2.609
2009-03-05	2.11	2.609
2009-03-06	1.351	2.679
2009-03-07	0.795	2.549
2009-03-08	0.465	2.069
2009-03-09	0.295	2.099
2009-03-10	0.214	1.939
2009-03-11	0.177	1.299
2009-03-12	0.16	1.03
2009-03-13	0.151	1.14
2009-03-14	0.15	2.349
2009-03-15	0.353	2.759
2009-03-16	0.595	2.939
2009-03-17	0.614	2.749
2009-03-18	0.488	2.459
2009-03-19	0.36	2.359
2009-03-20	0.457	2.459
2009-03-21	2.259	2.699
2009-03-22	4.105	2.819
2009-03-23	4.109	2.859
2009-03-24	2.995	2.889
2009-03-25	1.843	1.699
2009-03-26	1.046	1.599
2009-03-27	0.588	1.599
2009-03-28	0.846	1.799
2009-03-29	1.28	1.999
2009-03-30	1.226	1.799
2009-03-31	0.911	1.699
2009-04-01	0.623	1.699
2009-04-02	0.439	1.699
2009-04-03	0.415	1.599
2009-04-04	0.453	1.699
2009-04-05	0.446	1.799
2009-04-06	0.424	1.899
2009-04-07	1.429	2.199
2009-04-08	3.887	2.699
2009-04-09	8.235	3.499
2009-04-10	11.12	4.188
2009-04-11	11.85	5.918
2009-04-12	11.551	7.187
2009-04-13	9.479	7.037
2009-04-14	6.537	4.058
2009-04-15	3.988	3.818
2009-04-16	2.308	3.529
2009-04-17	1.499	2.609
2009-04-18	2.107	2.309
2009-04-19	4.646	2.899
2009-04-20	9.635	3.169
2009-04-21	16.164	3.878
2009-04-22	21.185	6.217
2009-04-23	20.368	7.767
2009-04-24	14.956	6.317
2009-04-25	9.596	4.518
2009-04-26	6.124	4.508
2009-04-27	3.912	4.138
2009-04-28	2.462	4.078
2009-04-29	1.599	2.659
2009-04-30	1.125	2.099
2009-05-01	0.875	2.632
2009-05-02	0.748	3.632
2009-05-03	1.528	4.881
2009-05-04	4.405	8.23
2009-05-05	8.361	12.188
2009-05-06	11.761	11.189
2009-05-07	13.124	8.32
2009-05-08	13.032	6.331
2009-05-09	11.676	6.201
2009-05-10	10.451	5.981
2009-05-11	10.834	5.411
2009-05-12	10.35	4.841
2009-05-13	8.354	4.632
2009-05-14	6.935	4.492
2009-05-15	6.306	4.212
2009-05-16	7.366	4.682
2009-05-17	13.79	4.572
2009-05-18	23.354	3.692
2009-05-19	28.666	3.662
2009-05-20	25.976	3.972
2009-05-21	19.488	3.782
2009-05-22	14.484	3.172
2009-05-23	12.433	2.792
2009-05-24	11.99	2.882
2009-05-25	11.521	3.072
2009-05-26	10.967	3.222
2009-05-27	10.735	3.082
2009-05-28	11.058	2.722
2009-05-29	10.889	2.432
2009-05-30	8.991	2.193
2009-05-31	6.102	1.963
2009-06-01	3.588	1.844
2009-06-02	1.911	1.774
2009-06-03	0.95	1.794
2009-06-04	0.448	1.814
2009-06-05	0.204	1.664
2009-06-06	0.119	1.674
2009-06-07	0.176	1.634
2009-06-08	0.272	2.134
2009-06-09	0.367	2.434
2009-06-10	0.359	2.294
2009-06-11	0.286	2.254
2009-06-12	0.209	2.254
2009-06-13	0.132	1.904
2009-06-14	0.074	1.644
2009-06-15	0.039	1.424
2009-06-16	0.019	1.404
2009-06-17	0.01	1.324
2009-06-18	0.005	1.184
2009-06-19	0.002	1.073
2009-06-20	0.001	0.992
2009-06-21	0.001	0.994
2009-06-22	0.528	2.344
2009-06-23	1.211	3.054
2009-06-24	1.113	3.124
2009-06-25	0.727	2.374
2009-06-26	0.403	1.624
2009-06-27	0.204	1.244
2009-06-28	0.097	0.95
2009-06-29	0.045	0.756
2009-06-30	0.02	0.681
2009-07-01	0.009	0.588
2009-07-02	0.004	0.505
2009-07-03	0.002	0.446
2009-07-04	0.001	0.37
2009-07-05	0.001	0.331
2009-07-06	0.001	0.396
2009-07-07	0.013	0.448
2009-07-08	0.021	0.494
2009-07-09	0.017	0.499
2009-07-10	0.012	0.556
2009-07-11	0.009	0.477
2009-07-12	0.006	0.341
2009-07-13	0.022	0.318
2009-07-14	0.7	0.553
2009-07-15	1.337	0.498
2009-07-16	1.263	2.451
2009-07-17	0.862	2.111
2009-07-18	0.494	1.341
2009-07-19	0.255	0.863
2009-07-20	0.124	0.602
2009-07-21	0.058	0.476
2009-07-22	0.026	0.385
2009-07-23	0.012	0.295
2009-07-24	0.007	0.241
2009-07-25	0.037	0.214
2009-07-26	0.085	0.188
2009-07-27	0.202	0.18
2009-07-28	0.408	0.192
2009-07-29	0.579	0.236
2009-07-30	0.998	0.231
2009-07-31	1.887	0.395
2009-08-01	2.175	0.332
2009-08-02	1.723	0.357
2009-08-03	1.094	0.358
2009-08-04	0.635	0.327
2009-08-05	0.416	0.281
2009-08-06	0.347	0.242
2009-08-07	0.42	0.228
2009-08-08	0.444	0.215
2009-08-09	0.347	0.308
2009-08-10	0.221	0.38
2009-08-11	0.123	0.31
2009-08-12	0.063	0.252
2009-08-13	0.032	0.212
2009-08-14	0.251	0.195
2009-08-15	0.722	0.196
2009-08-16	1.022	0.192
2009-08-17	0.958	0.177
2009-08-18	0.678	0.325
2009-08-19	0.4	0.488
2009-08-20	0.211	0.485
2009-08-21	0.104	0.365
2009-08-22	0.048	0.281
2009-08-23	0.022	0.216
2009-08-24	0.01	0.168
2009-08-25	0.004	0.136
2009-08-26	0.002	0.111
2009-08-27	0.001	0.101
2009-08-28	0	0.092
2009-08-29	0	0.078
2009-08-30	0	0.072
2009-08-31	0	0.066
2009-09-01	0.001	0.015
2009-09-02	0.004	0.007
2009-09-03	0.004	0.004
2009-09-04	0.003	0.002
2009-09-05	0.002	0.002
2009-09-06	0.001	0.001
2009-09-07	0.003	0
2009-09-08	0.005	0
2009-09-09	0.004	0
2009-09-10	0.003	0
2009-09-11	0.002	0
2009-09-12	0.001	0
2009-09-13	0	0
2009-09-14	0	0
2009-09-15	0	0
2009-09-16	0	0
2009-09-17	0	0
2009-09-18	0	0
2009-09-19	0	0
2009-09-20	0.001	0
2009-09-21	0.007	0
2009-09-22	0.011	0
2009-09-23	0.009	0
2009-09-24	0.006	0
2009-09-25	0.003	0
2009-09-26	0.002	0
2009-09-27	0.001	0
2009-09-28	0	0
2009-09-29	0	0
2009-09-30	0.001	0
2009-10-01	0.002	0
2009-10-02	0.003	0
2009-10-03	0.003	0
2009-10-04	0.003	0
2009-10-05	0.003	0
2009-10-06	0.011	0
2009-10-07	0.018	0
2009-10-08	0.017	0
2009-10-09	0.012	0.001
2009-10-10	0.007	0
2009-10-11	0.004	0
2009-10-12	0.003	0
2009-10-13	0.002	0
2009-10-14	0.004	0.095
2009-10-15	0.107	0.272
2009-10-16	0.239	0.263
2009-10-17	0.383	0.373
2009-10-18	0.533	0.543
2009-10-19	0.53	0.735
2009-10-20	0.406	0.76
2009-10-21	0.266	0.674
2009-10-22	0.155	0.586
2009-10-23	0.083	0.503
2009-10-24	0.048	0.451
2009-10-25	0.038	0.421
2009-10-26	0.055	0.395
2009-10-27	0.076	0.478
2009-10-28	0.075	0.642
2009-10-29	0.057	0.887
2009-10-30	0.136	1.16
2009-10-31	0.353	1.12
2009-11-01	0.454	-9999
2009-11-02	0.378	-9999
2009-11-03	0.244	-9999
2009-11-04	0.136	-9999
2009-11-05	0.076	-9999
2009-11-06	0.174	-9999
2009-11-07	0.306	-9999
2009-11-08	0.302	-9999
2009-11-09	0.221	-9999
2009-11-10	0.143	-9999
2009-11-11	0.092	-9999
2009-11-12	0.062	-9999
2009-11-13	0.045	-9999
2009-11-14	0.034	-9999
2009-11-15	0.028	-9999
2009-11-16	0.034	-9999
2009-11-17	0.048	-9999
2009-11-18	0.054	-9999
2009-11-19	0.048	-9999
2009-11-20	0.04	-9999
2009-11-21	0.035	-9999
2009-11-22	0.029	-9999
2009-11-23	0.024	-9999
2009-11-24	0.021	-9999
2009-11-25	0.018	-9999
2009-11-26	0.023	-9999
2009-11-27	0.034	-9999
2009-11-28	0.037	-9999
2009-11-29	0.032	-9999
2009-11-30	0.054	-9999
2009-12-01	0.092	-9999
2009-12-02	0.098	-9999
2009-12-03	0.081	-9999
2009-12-04	0.065	-9999
2009-12-05	0.065	-9999
2009-12-06	0.076	-9999
2009-12-07	0.089	-9999
2009-12-08	0.097	-9999
2009-12-09	0.101	-9999
2009-12-10	0.102	-9999
2009-12-11	0.1	-9999
2009-12-12	0.101	-9999
2009-12-13	0.106	-9999
2009-12-14	0.114	-9999
2009-12-15	0.121	-9999
2009-12-16	0.138	-9999
2009-12-17	0.179	-9999
2009-12-18	0.211	-9999
2009-12-19	0.205	-9999
2009-12-20	0.183	-9999
2009-12-21	0.158	-9999
2009-12-22	0.139	-9999
2009-12-23	0.125	-9999
2009-12-24	0.116	-9999
2009-12-25	0.11	-9999
2009-12-26	0.105	-9999
2009-12-27	0.101	-9999
2009-12-28	0.098	-9999
2009-12-29	0.095	-9999
2009-12-30	0.092	-9999
2009-12-31	0.09	-9999
2010-01-01	0.087	-9999
2010-01-02	0.088	-9999
2010-01-03	0.089	-9999
2010-01-04	0.092	-9999
2010-01-05	0.098	-9999
2010-01-06	0.105	-9999
2010-01-07	0.109	-9999
2010-01-08	0.11	-9999
2010-01-09	0.112	-9999
2010-01-10	0.116	-9999
2010-01-11	0.209	-9999
2010-01-12	2.334	-9999
2010-01-13	4.793	-9999
2010-01-14	5.07	-9999
2010-01-15	4.134	-9999
2010-01-16	2.993	-9999
2010-01-17	1.952	-9999
2010-01-18	1.32	-9999
2010-01-19	0.937	-9999
2010-01-20	0.624	-9999
2010-01-21	0.385	-9999
2010-01-22	0.236	-9999
2010-01-23	0.158	-9999
2010-01-24	0.122	-9999
2010-01-25	0.107	-9999
2010-01-26	0.1	-9999
2010-01-27	0.096	-9999
2010-01-28	0.093	-9999
2010-01-29	0.091	-9999
2010-01-30	0.09	-9999
2010-01-31	0.093	-9999
2010-02-01	0.096	-9999
2010-02-02	0.098	-9999
2010-02-03	0.098	-9999
2010-02-04	0.097	-9999
2010-02-05	0.096	-9999
2010-02-06	0.095	-9999
2010-02-07	0.094	-9999
2010-02-08	0.092	-9999
2010-02-09	0.09	-9999
2010-02-10	0.088	-9999
2010-02-11	0.085	-9999
2010-02-12	0.21	-9999
2010-02-13	0.36	-9999
2010-02-14	0.383	-9999
2010-02-15	0.328	-9999
2010-02-16	0.261	-9999
2010-02-17	0.21	-9999
2010-02-18	0.173	-9999
2010-02-19	0.141	-9999
2010-02-20	0.116	-9999
2010-02-21	0.101	-9999
2010-02-22	0.091	-9999
2010-02-23	0.085	-9999
2010-02-24	0.097	-9999
2010-02-25	0.198	-9999
2010-02-26	0.278	-9999
2010-02-27	0.947	-9999
2010-02-28	1.732	-9999
2010-03-01	1.798	0.878
2010-03-02	1.615	0.934
2010-03-03	1.849	0.963
2010-03-04	2.23	1.076
2010-03-05	2.256	1.104
2010-03-06	1.755	1.218
2010-03-07	1.145	1.359
2010-03-08	1.105	1.586
2010-03-09	1.388	1.388
2010-03-10	1.223	1.189
2010-03-11	0.82	1.388
2010-03-12	1.694	1.586
2010-03-13	3.113	1.671
2010-03-14	3.02	2.039
2010-03-15	2.206	1.756
2010-03-16	2.887	1.812
2010-03-17	4.688	1.784
2010-03-18	5.06	2.464
2010-03-19	3.973	2.407
2010-03-20	2.541	2.322
2010-03-21	2.752	2.435
2010-03-22	3.588	2.492
2010-03-23	3.344	2.747
2010-03-24	2.381	2.917
2010-03-25	1.507	3.115
2010-03-26	0.975	3.285
2010-03-27	0.645	3.794
2010-03-28	0.418	3.993
2010-03-29	0.44	3.2
2010-03-30	0.715	3.2
2010-03-31	0.652	3.313
2010-04-01	0.428	2.662
2010-04-02	0.239	2.237
2010-04-03	0.124	1.954
2010-04-04	0.063	1.303
2010-04-05	0.033	1.104
2010-04-06	0.019	1.246
2010-04-07	0.014	1.189
2010-04-08	0.019	0.906
2010-04-09	0.027	0.85
2010-04-10	0.026	0.736
2010-04-11	0.02	0.793
2010-04-12	0.014	0.85
2010-04-13	0.393	0.963
2010-04-14	4.471	0.991
2010-04-15	8.751	1.104
2010-04-16	9.476	1.699
2010-04-17	11.605	2.86
2010-04-18	13.06	5.437
2010-04-19	10.361	7.249
2010-04-20	6.774	5.862
2010-04-21	4.225	4.814
2010-04-22	2.619	4.332
2010-04-23	1.67	4.106
2010-04-24	1.12	3.851
2010-04-25	0.759	3.568
2010-04-26	0.509	2.973
2010-04-27	0.324	2.52
2010-04-28	1.626	2.464
2010-04-29	2.28	3.256
2010-04-30	2.028	1.388
2010-05-01	1.537	2.67
2010-05-02	1.253	8.277
2010-05-03	1.057	14.28
2010-05-04	0.881	20.397
2010-05-05	0.724	10.486
2010-05-06	0.592	6.295
2010-05-07	0.493	5.19
2010-05-08	0.454	6.153
2010-05-09	0.527	6.351
2010-05-10	0.643	8.277
2010-05-11	0.849	8.22
2010-05-12	1.238	7.116
2010-05-13	1.895	6.691
2010-05-14	2.591	7.824
2010-05-15	2.859	7.796
2010-05-16	2.715	7.059
2010-05-17	2.313	6.04
2010-05-18	1.768	5.304
2010-05-19	1.214	4.851
2010-05-20	0.788	4.483
2010-05-21	0.507	3.945
2010-05-22	0.413	3.407
2010-05-23	0.422	2.953
2010-05-24	0.433	2.699
2010-05-25	0.415	2.699
2010-05-26	1.428	2.84
2010-05-27	8.279	16.092
2010-05-28	11.923	38.321
2010-05-29	11.176	30.392
2010-05-30	8.821	27.391
2010-05-31	6.973	16.8
2010-06-01	6.171	17.387
2010-06-02	5.838	14.98
2010-06-03	5.597	12.573
2010-06-04	5.381	11.695
2010-06-05	5.144	9.486
2010-06-06	4.852	8.976
2010-06-07	4.545	9.401
2010-06-08	4.288	9.005
2010-06-09	4.01	8.693
2010-06-10	3.753	8.41
2010-06-11	3.49	8.212
2010-06-12	3.184	7.985
2010-06-13	2.887	7.589
2010-06-14	2.671	7.079
2010-06-15	2.543	6.853
2010-06-16	5.597	10.081
2010-06-17	9.139	53.604
2010-06-18	9.562	69.461
2010-06-19	8.116	36.614
2010-06-20	6.495	13.082
2010-06-21	7.319	29.818
2010-06-22	8.061	53.887
2010-06-23	7.78	18.179
2010-06-24	6.977	12.176
2010-06-25	6.194	8.665
2010-06-26	5.556	7.164
2010-06-27	5.011	6.909
2010-06-28	4.531	6.371
2010-06-29	4.191	5.777
2010-06-30	3.926	5.748
2010-07-01	3.695	6.125
2010-07-02	4.126	5.53
2010-07-03	4.279	5.898
2010-07-04	3.987	5.842
2010-07-05	3.579	5.19
2010-07-06	3.305	5.049
2010-07-07	3.073	4.907
2010-07-08	2.802	4.681
2010-07-09	2.545	4.483
2010-07-10	2.366	4.171
2010-07-11	2.388	4.313
2010-07-12	2.41	5.728
2010-07-13	2.249	5.162
2010-07-14	2.043	4.114
2010-07-15	1.707	3.491
2010-07-16	1.4	3.18
2010-07-17	1.247	3.067
2010-07-18	1.206	2.925
2010-07-19	1.3	4.171
2010-07-20	1.393	5.53
2010-07-21	1.286	5.219
2010-07-22	1.16	4.454
2010-07-23	1.558	4.426
2010-07-24	1.986	5.728
2010-07-25	1.781	4.992
2010-07-26	1.286	3.633
2010-07-27	1.004	2.897
2010-07-28	0.957	2.953
2010-07-29	0.823	2.472
2010-07-30	0.602	2.415
2010-07-31	0.417	2.246
2010-08-01	0.414	1.945
2010-08-02	0.748	1.974
2010-08-03	0.965	2.059
2010-08-04	0.852	1.917
2010-08-05	0.616	2.002
2010-08-06	0.412	2.002
2010-08-07	0.308	1.832
2010-08-08	0.26	1.634
2010-08-09	0.22	1.407
2010-08-10	0.2	1.379
2010-08-11	0.165	1.266
2010-08-12	0.268	1.379
2010-08-13	0.866	2.37
2010-08-14	1.396	4.805
2010-08-15	1.374	6.618
2010-08-16	1.056	4.749
2010-08-17	0.708	3.276
2010-08-18	0.416	2.54
2010-08-19	0.222	2.059
2010-08-20	0.112	1.719
2010-08-21	0.064	1.407
2010-08-22	0.149	1.237
2010-08-23	0.33	1.124
2010-08-24	0.361	1.068
2010-08-25	0.266	1.011
2010-08-26	0.161	0.954
2010-08-27	0.087	0.841
2010-08-28	0.044	0.756
2010-08-29	0.473	0.756
