DATE	cout	rout
2007-10-24	11.437	11.872
2007-10-25	13.733	13.816
2007-10-26	13.012	15.32
2007-10-27	10.802	15.288
2007-10-28	9.181	15.059
2007-10-29	7.778	14.378
2007-10-30	6.418	13.58
2007-10-31	4.97	13.584
2007-11-01	3.757	12.698
2007-11-02	2.788	11.575
2007-11-03	2.168	11.927
2007-11-04	11.622	11.467
2007-11-05	8.63	10.455
2007-11-06	5.43	9.837
2007-11-07	10.033	9.416
2007-11-08	11.896	9.197
2007-11-09	11.042	9.12
2007-11-10	10.363	8.944
2007-11-11	8.816	9.366
2007-11-12	12.041	10.141
2007-11-13	10.533	9.553
2007-11-14	7.581	8.672
2007-11-15	7.187	8.846
2007-11-16	9.269	8.927
2007-11-17	10.285	9.159
2007-11-18	9.504	9.61
2007-11-19	8.376	9.105
2007-11-20	7.3	8.461
2007-11-21	6.183	8.276
2007-11-22	5.101	8.051
2007-11-23	4.166	7.718
2007-11-24	3.42	7.398
2007-11-25	2.849	7.628
2007-11-26	2.421	7.25
2007-11-27	2.102	7.107
2007-11-28	1.861	6.983
2007-11-29	1.676	6.728
2007-11-30	1.531	6.336
2007-12-01	1.414	6.211
2007-12-02	1.317	5.986
2007-12-03	13.138	6.079
2007-12-04	18.4	7.518
2007-12-05	17.432	9.06
2007-12-06	15.929	9.138
2007-12-07	14.311	8.896
2007-12-08	12.299	8.514
2007-12-09	10.143	8.378
2007-12-10	8.146	8.431
2007-12-11	6.475	8.423
2007-12-12	5.164	8.17
2007-12-13	4.177	7.991
2007-12-14	3.447	7.593
2007-12-15	2.911	7.197
2007-12-16	2.516	7.06
2007-12-17	2.235	6.891
2007-12-18	2.024	6.767
2007-12-19	5.766	6.511
2007-12-20	4.339	6.586
2007-12-21	2.944	6.391
2007-12-22	2.268	5.933
2007-12-23	1.811	5.688
2007-12-24	1.77	5.778
2007-12-25	1.606	5.961
2007-12-26	1.385	5.737
2007-12-27	1.232	5.406
2007-12-28	1.13	5.218
2007-12-29	1.054	5.071
2007-12-30	0.991	4.923
2007-12-31	0.936	4.773
2008-01-01	0.888	4.547
2008-01-02	2.323	4.276
2008-01-03	2.512	4.12
2008-01-04	7.081	3.945
2008-01-05	6.15	4.099
2008-01-06	5.009	4.276
2008-01-07	4.004	4.177
2008-01-08	2.986	4.113
2008-01-09	2.213	4.042
2008-01-10	1.677	4.012
2008-01-11	1.506	3.876
2008-01-12	1.187	3.859
2008-01-13	0.936	3.823
2008-01-14	1.54	3.629
2008-01-15	1.485	3.631
2008-01-16	1.167	3.814
2008-01-17	0.942	3.774
2008-01-18	0.798	3.751
2008-01-19	0.695	3.825
2008-01-20	0.62	3.751
2008-01-21	0.562	3.672
2008-01-22	0.519	3.532
2008-01-23	0.485	3.487
2008-01-24	0.459	3.407
2008-01-25	0.437	3.276
2008-01-26	0.458	2.973
2008-01-27	0.432	2.893
2008-01-28	0.401	3.015
2008-01-29	0.383	3.132
2008-01-30	0.369	3.022
2008-01-31	0.358	2.954
2008-02-01	0.348	2.899
2008-02-02	0.339	2.881
2008-02-03	0.331	2.822
2008-02-04	0.323	3.075
2008-02-05	0.316	3.452
2008-02-06	0.309	3.383
2008-02-07	0.305	3.161
2008-02-08	0.297	3.177
2008-02-09	0.288	3.342
2008-02-10	0.405	3.947
2008-02-11	0.515	3.943
2008-02-12	1.008	3.991
2008-02-13	1.65	3.795
2008-02-14	1.341	3.733
2008-02-15	1.393	3.848
2008-02-16	6.303	3.904
2008-02-17	4.684	3.98
2008-02-18	1.817	4.036
2008-02-19	0.723	4.099
2008-02-20	0.993	4.306
2008-02-21	0.767	4.551
2008-02-22	0.465	4.792
2008-02-23	0.361	4.891
2008-02-24	0.343	4.888
2008-02-25	0.351	5.021
2008-02-26	0.355	4.928
2008-02-27	12.508	4.739
2008-02-28	14.728	4.448
2008-02-29	15.142	4.267
2008-03-01	15.323	4.163
2008-03-02	8.116	4.162
2008-03-03	3.961	3.905
2008-03-04	7.924	3.648
2008-03-05	8.09	3.554
2008-03-06	5.424	3.597
2008-03-07	5.027	3.603
2008-03-08	4.771	3.548
2008-03-09	5.455	3.449
2008-03-10	7.845	3.304
2008-03-11	10.956	3.266
2008-03-12	7.402	3.232
2008-03-13	8.49	3.121
2008-03-14	5.774	3.102
2008-03-15	5.526	3.039
2008-03-16	5.025	2.928
2008-03-17	3.692	2.799
2008-03-18	2.599	2.802
2008-03-19	1.916	2.949
2008-03-20	2.311	3.576
2008-03-21	1.769	3.612
2008-03-22	1.38	2.096
2008-03-23	1.142	1.908
2008-03-24	1.011	1.826
2008-03-25	1.298	1.608
2008-03-26	1.251	1.839
2008-03-27	1.041	1.828
2008-03-28	0.957	1.924
2008-03-29	0.824	2.051
2008-03-30	0.702	2.001
2008-03-31	0.625	2.174
2008-04-01	0.574	1.703
2008-04-02	0.538	1.524
2008-04-03	1.802	1.487
2008-04-04	5.913	1.894
2008-04-05	3.982	2.264
2008-04-06	1.908	2.66
2008-04-07	1.937	3.09
2008-04-08	1.466	3.574
2008-04-09	0.908	3.76
2008-04-10	1.05	3.721
2008-04-11	0.92	3.846
2008-04-12	3.657	4.248
2008-04-13	9.644	4.893
2008-04-14	15.287	6.286
2008-04-15	11.664	8.223
2008-04-16	8.066	8.922
2008-04-17	6.891	8.904
2008-04-18	8.724	8.813
2008-04-19	10.152	8.81
2008-04-20	9.138	8.63
2008-04-21	7.199	8.336
2008-04-22	5.485	7.528
2008-04-23	4.219	7.043
2008-04-24	3.284	6.67
2008-04-25	3.075	6.466
2008-04-26	9.725	6.17
2008-04-27	17.247	5.956
2008-04-28	19.951	6.203
2008-04-29	18.618	7.479
2008-04-30	14.508	9.524
2008-05-01	11.427	10.098
2008-05-02	9.689	10.291
2008-05-03	9.194	10.883
2008-05-04	15.122	11.858
2008-05-05	21.237	13.971
2008-05-06	24.649	16.464
2008-05-07	29.186	19.805
2008-05-08	28.403	23.047
2008-05-09	28.765	23.694
2008-05-10	24.199	33.129
2008-05-11	19.873	33.541
2008-05-12	28.626	34.451
2008-05-13	24.889	33.344
2008-05-14	25.985	32.373
2008-05-15	35.324	32.582
2008-05-16	47.258	45.687
2008-05-17	63.894	64.61
2008-05-18	83.906	86.397
2008-05-19	100.585	111.698
2008-05-20	115.043	113.73
2008-05-21	125.129	126.693
2008-05-22	153.103	124.496
2008-05-23	195.643	140.812
2008-05-24	241.91	175.793
2008-05-25	239.12	199.404
2008-05-26	216.22	193.872
2008-05-27	177.943	171.748
2008-05-28	151.48	148.912
2008-05-29	142.5	134.907
2008-05-30	138.379	135.997
2008-05-31	133.918	140.265
2008-06-01	143.691	144.132
2008-06-02	134.75	142.31
2008-06-03	124.413	139.631
2008-06-04	121.045	130.032
2008-06-05	108.496	117.533
2008-06-06	98.766	110.971
2008-06-07	101.513	103.663
2008-06-08	89.971	95.089
2008-06-09	75.231	85.218
2008-06-10	71.55	80.645
2008-06-11	99.959	114.553
2008-06-12	94.311	132.25
2008-06-13	73.513	113.096
2008-06-14	61.859	112.59
2008-06-15	56.631	112.357
2008-06-16	55.711	108.079
2008-06-17	58.186	110.708
2008-06-18	61.358	116.327
2008-06-19	63.337	114.931
2008-06-20	64.559	112.023
2008-06-21	70.127	113.07
2008-06-22	72.538	124.172
2008-06-23	71.59	128.446
2008-06-24	68.286	123.852
2008-06-25	64.058	120.164
2008-06-26	60.059	115.44
2008-06-27	56.742	110.972
2008-06-28	54.301	105.706
2008-06-29	53.196	103
2008-06-30	54.42	103.084
2008-07-01	80.084	107.022
2008-07-02	83.972	113.347
2008-07-03	75.754	110.179
2008-07-04	72.056	108.495
2008-07-05	64.817	107.953
2008-07-06	56.118	103.997
2008-07-07	47.912	103.07
2008-07-08	40.513	97.081
2008-07-09	33.933	87.986
2008-07-10	29.001	83.147
2008-07-11	25.626	79.428
2008-07-12	20.577	72.508
2008-07-13	16.428	65.297
2008-07-14	13.727	62.922
2008-07-15	11.822	60.619
2008-07-16	10.456	56.357
2008-07-17	9.338	52.404
2008-07-18	8.31	48.003
2008-07-19	7.544	44.637
2008-07-20	6.895	42.393
2008-07-21	6.348	38.51
2008-07-22	12.552	36.17
2008-07-23	41.609	39.052
2008-07-24	33.306	38.699
2008-07-25	20.381	37.259
2008-07-26	15.077	36.645
2008-07-27	11.876	34.622
2008-07-28	9.474	34.218
2008-07-29	7.693	35.251
2008-07-30	6.345	34.387
2008-07-31	5.358	31.53
2008-08-01	4.596	28.942
2008-08-02	4.607	26.086
2008-08-03	5.598	25.717
2008-08-04	6.259	25.432
2008-08-05	4.815	23.474
2008-08-06	3.696	22.309
2008-08-07	3.247	21.946
2008-08-08	2.926	21.866
2008-08-09	8.979	22.023
2008-08-10	7.735	22.69
2008-08-11	5.229	21.732
2008-08-12	4.104	20.75
2008-08-13	3.437	17.663
2008-08-14	2.921	15.302
2008-08-15	2.547	16.093
2008-08-16	2.211	16.396
2008-08-17	1.937	16.517
2008-08-18	1.784	16.386
2008-08-19	4.259	16.685
2008-08-20	12.292	17.88
2008-08-21	17.025	18.205
2008-08-22	23.517	19.871
2008-08-23	20.413	19.958
2008-08-24	15.505	18.783
2008-08-25	12.281	17.028
2008-08-26	18.227	16.513
2008-08-27	21.484	16.638
2008-08-28	19.195	18.531
2008-08-29	16.68	18.257
2008-08-30	13.836	17.551
2008-08-31	17.638	17.374
2008-09-01	23.302	17.347
2008-09-02	18.713	16.083
2008-09-03	16.326	14.589
2008-09-04	13.731	10.352
2008-09-05	12.171	12.91
2008-09-06	22.237	14.524
2008-09-07	17.971	13.37
2008-09-08	11.559	14.257
2008-09-09	16.568	16.22
2008-09-10	27.131	18.284
2008-09-11	19.164	17.723
2008-09-12	14.462	15.023
2008-09-13	15.199	14.083
2008-09-14	12.13	13.113
2008-09-15	8.786	12.177
2008-09-16	6.574	11.516
2008-09-17	4.987	11.127
2008-09-18	3.727	10.753
2008-09-19	2.759	10.415
2008-09-20	4.093	10.114
2008-09-21	8.41	10.306
2008-09-22	8.8	11.031
2008-09-23	8.283	12.74
2008-09-24	7.504	12.89
2008-09-25	6.901	12.343
2008-09-26	6.045	11.961
2008-09-27	5.025	11.771
2008-09-28	4.033	11.293
2008-09-29	3.132	11.197
2008-09-30	2.416	10.924
2008-10-01	1.882	10.596
2008-10-02	1.451	10.32
2008-10-03	1.474	10.075
2008-10-04	2.389	10.012
2008-10-05	4.223	10.425
2008-10-06	4.925	10.29
2008-10-07	10.69	10.607
2008-10-08	12.562	10.364
2008-10-09	11.311	10.008
2008-10-10	9.321	9.775
2008-10-11	7.349	9.482
2008-10-12	5.597	9.079
2008-10-13	5.189	9.183
2008-10-14	6.129	9.237
2008-10-15	5.529	8.802
2008-10-16	4.766	8.391
2008-10-17	6.937	8.325
2008-10-18	8.781	8.102
2008-10-19	8.281	8.008
2008-10-20	7.626	8.127
2008-10-21	7.351	8.666
2008-10-22	6.334	8.508
2008-10-23	5.824	8.579
2008-10-24	4.967	8.746
2008-10-25	4.026	8.589
2008-10-26	3.006	7.766
2008-10-27	2.178	7.635
2008-10-28	2.882	7.259
2008-10-29	4.243	7.12
2008-10-30	5.115	6.775
2008-10-31	6.824	6.636
2008-11-01	7.759	6.462
2008-11-02	7.963	6.411
2008-11-03	7.097	6.473
2008-11-04	5.737	6.438
2008-11-05	4.361	6.561
2008-11-06	3.248	6.469
2008-11-07	2.81	6.593
2008-11-08	2.617	6.467
2008-11-09	2.542	6.483
2008-11-10	2.481	6.459
2008-11-11	2.367	6.618
2008-11-12	5.908	7.589
2008-11-13	7.474	10.225
2008-11-14	7.16	10.388
2008-11-15	6.498	11.38
2008-11-16	5.539	10.66
2008-11-17	5.356	10.661
2008-11-18	6.315	10.349
2008-11-19	6.305	10.328
2008-11-20	5.634	10.012
2008-11-21	4.831	10.175
2008-11-22	3.917	10.095
2008-11-23	3.02	9.224
2008-11-24	2.285	9.376
2008-11-25	2.244	10.873
2008-11-26	1.698	8.48
2008-11-27	1.157	7.521
2008-11-28	0.857	7.285
2008-11-29	0.716	7.25
2008-11-30	0.626	6.915
2008-12-01	1.509	6.906
2008-12-02	1.555	7.05
2008-12-03	1.359	6.812
2008-12-04	1.211	6.153
2008-12-05	1.061	6.204
2008-12-06	9.134	6.394
2008-12-07	9.23	6.094
2008-12-08	4.035	5.96
2008-12-09	1.554	6.031
2008-12-10	1.54	4.815
2008-12-11	1.135	4.205
2008-12-12	1.009	3.919
2008-12-13	0.745	3.418
2008-12-14	0.563	3.024
2008-12-15	0.488	2.628
2008-12-16	0.447	2.727
2008-12-17	0.417	2.863
2008-12-18	0.395	3.019
2008-12-19	0.378	2.933
2008-12-20	0.365	3.069
2008-12-21	0.354	2.978
2008-12-22	0.346	3.022
2008-12-23	0.338	3.095
2008-12-24	0.332	3.255
2008-12-25	0.326	3.442
2008-12-26	0.32	3.563
2008-12-27	0.315	3.379
2008-12-28	1.456	3.461
2008-12-29	1.302	3.594
2008-12-30	0.845	3.443
2008-12-31	0.648	3.449
2009-01-01	0.568	3.519
2009-01-02	0.545	2.897
2009-01-03	0.502	2.985
2009-01-04	0.447	3.161
2009-01-05	0.396	3.558
2009-01-06	0.362	3.903
2009-01-07	18.856	4.349
2009-01-08	25.667	5.283
2009-01-09	14.868	6.031
2009-01-10	6.55	5.921
2009-01-11	4.221	5.694
2009-01-12	3.109	5.553
2009-01-13	5.982	5.265
2009-01-14	3.877	5.167
2009-01-15	2.402	5.199
2009-01-16	1.627	5.215
2009-01-17	2.717	5.04
2009-01-18	2.49	4.728
2009-01-19	1.827	4.382
2009-01-20	1.187	4.09
2009-01-21	0.838	3.805
2009-01-22	2.199	3.697
2009-01-23	2.376	3.365
2009-01-24	1.794	3.206
2009-01-25	1.277	2.958
2009-01-26	0.922	2.724
2009-01-27	0.699	2.788
2009-01-28	0.559	2.936
2009-01-29	0.47	3.083
2009-01-30	2.28	3.114
2009-01-31	1.326	3.029
2009-02-01	0.856	3.027
2009-02-02	0.683	2.917
2009-02-03	0.884	2.874
2009-02-04	5.389	2.831
2009-02-05	6.332	2.789
2009-02-06	4.575	2.776
2009-02-07	3.927	2.741
2009-02-08	3.427	2.707
2009-02-09	3.05	2.709
2009-02-10	2.605	2.737
2009-02-11	1.991	2.675
2009-02-12	1.459	2.588
2009-02-13	1.087	2.521
2009-02-14	0.839	2.4
2009-02-15	0.674	2.364
2009-02-16	0.562	2.42
2009-02-17	0.485	2.389
2009-02-18	0.428	2.335
2009-02-19	0.404	2.248
2009-02-20	0.369	2.246
2009-02-21	0.345	2.211
2009-02-22	0.325	2.15
2009-02-23	0.787	2.174
2009-02-24	1.746	2.453
2009-02-25	2.297	2.684
2009-02-26	2.608	2.862
2009-02-27	2.652	2.937
2009-02-28	2.428	2.971
2009-03-01	16.116	2.949
2009-03-02	20.736	2.959
2009-03-03	16.809	3.473
2009-03-04	10.02	3.529
2009-03-05	11.13	3.476
2009-03-06	10.849	3.441
2009-03-07	8.564	3.36
2009-03-08	6.382	3.134
2009-03-09	4.76	2.954
2009-03-10	3.631	2.872
2009-03-11	2.846	3.021
2009-03-12	2.301	3.211
2009-03-13	1.902	3.355
2009-03-14	4.653	3.358
2009-03-15	13.114	3.312
2009-03-16	9.341	3.495
2009-03-17	4.934	2.051
2009-03-18	2.971	2.044
2009-03-19	4.12	2.213
2009-03-20	7.383	2.514
2009-03-21	10.79	2.994
2009-03-22	13.153	3.643
2009-03-23	10.444	3.741
2009-03-24	8.9	3.566
2009-03-25	10.083	3.341
2009-03-26	9.119	3.136
2009-03-27	6.571	2.898
2009-03-28	22.249	2.888
2009-03-29	16.08	2.988
2009-03-30	9.996	2.995
2009-03-31	7.767	3.286
2009-04-01	6.507	3.697
2009-04-02	4.977	3.935
2009-04-03	9.371	4.422
2009-04-04	6.782	4.673
2009-04-05	3.81	4.763
2009-04-06	12.339	4.797
2009-04-07	20.037	5.014
2009-04-08	17.71	5.509
2009-04-09	14.921	5.932
2009-04-10	11.278	9.967
2009-04-11	12.507	9.975
2009-04-12	12.728	10.112
2009-04-13	10.874	11.473
2009-04-14	11.096	11.779
2009-04-15	13.105	11.057
2009-04-16	10.93	11.027
2009-04-17	8.549	11.199
2009-04-18	9.355	11.638
2009-04-19	10.404	12.265
2009-04-20	19.006	13.448
2009-04-21	30.986	17.368
2009-04-22	50.752	24.191
2009-04-23	57.463	24.971
2009-04-24	50.797	23.419
2009-04-25	62.63	21.909
2009-04-26	58.331	21.588
2009-04-27	41.408	20.715
2009-04-28	28.374	19.545
2009-04-29	19.349	18.524
2009-04-30	14.004	18.476
2009-05-01	13.892	24.079
2009-05-02	25.952	22.626
2009-05-03	43.311	22.982
2009-05-04	47.381	25.626
2009-05-05	41.919	29.085
2009-05-06	34.114	29.593
2009-05-07	26.204	28.839
2009-05-08	21.437	28.935
2009-05-09	18.855	29.378
2009-05-10	19.133	29.602
2009-05-11	22.264	30.148
2009-05-12	22.82	30.512
2009-05-13	22.463	30.07
2009-05-14	26.275	30.247
2009-05-15	26.331	31.121
2009-05-16	30.333	31.037
2009-05-17	56.282	31.835
2009-05-18	77.079	41.341
2009-05-19	78.501	60.801
2009-05-20	65.451	77.828
2009-05-21	55.963	72.18
2009-05-22	54.493	66.648
2009-05-23	64.56	65.249
2009-05-24	81.68	70.148
2009-05-25	95.962	76.979
2009-05-26	107.912	82.754
2009-05-27	116.804	87.663
2009-05-28	125.863	91.39
2009-05-29	134.539	102.897
2009-05-30	139.715	115.296
2009-05-31	137.96	120.804
2009-06-01	128.734	118.817
2009-06-02	116.356	108.245
2009-06-03	105.086	96.639
2009-06-04	97.163	89.207
2009-06-05	92.824	85.267
2009-06-06	97.641	84.261
2009-06-07	84.988	78.869
2009-06-08	71.479	72.25
2009-06-09	60.681	65.559
2009-06-10	55.882	58.088
2009-06-11	49.968	51.528
2009-06-12	47.871	47.953
2009-06-13	49.288	50.361
2009-06-14	50.737	55.324
2009-06-15	52.281	60.235
2009-06-16	51.092	66.22
2009-06-17	49.802	70.936
2009-06-18	48.398	73.868
2009-06-19	46.911	74.858
2009-06-20	45.068	75.143
2009-06-21	49.266	74.128
2009-06-22	67.812	76.3
2009-06-23	59.482	75.067
2009-06-24	48.045	68.115
2009-06-25	42.216	62.822
2009-06-26	36.915	60.469
2009-06-27	31.965	58.889
2009-06-28	27.626	56.163
2009-06-29	23.83	53.515
2009-06-30	20.472	52.293
2009-07-01	17.771	50.878
2009-07-02	15.21	49.54
2009-07-03	13.015	47.22
2009-07-04	13.06	45.667
2009-07-05	13.88	44.32
2009-07-06	27.589	43.57
2009-07-07	23.618	42.36
2009-07-08	16.937	39.77
2009-07-09	18.804	36.977
2009-07-10	18.025	32.805
2009-07-11	14.452	31.366
2009-07-12	11.477	31.052
2009-07-13	51.323	31.831
2009-07-14	63.984	41.975
2009-07-15	48.843	47.582
2009-07-16	35.546	45.024
2009-07-17	26.991	42.391
2009-07-18	20.771	40.405
2009-07-19	15.937	37.487
2009-07-20	12.262	36.345
2009-07-21	10.04	37.231
2009-07-22	8.062	33.943
2009-07-23	6.734	31.548
2009-07-24	15.494	31.058
2009-07-25	17.24	30.083
2009-07-26	21.709	29.803
2009-07-27	26.701	33.298
2009-07-28	31.357	31.138
2009-07-29	23.179	29.722
2009-07-30	46.38	28.634
2009-07-31	57.698	29.713
2009-08-01	41.903	29.074
2009-08-02	28.18	28.113
2009-08-03	20.87	27.175
2009-08-04	20.968	25.692
2009-08-05	17.519	23.789
2009-08-06	14.633	22.393
2009-08-07	18.296	21.219
2009-08-08	15.926	20.957
2009-08-09	11.578	21.01
2009-08-10	8.703	21.063
2009-08-11	6.656	19.971
2009-08-12	8.01	18.768
2009-08-13	14.816	19.327
2009-08-14	31.96	20.033
2009-08-15	37.371	20.373
2009-08-16	34.663	21.1
2009-08-17	25.089	20.546
2009-08-18	17.638	18.623
2009-08-19	13.165	18.482
2009-08-20	9.854	18.477
2009-08-21	7.222	18.039
2009-08-22	5.276	17.453
2009-08-23	3.999	16.931
2009-08-24	3.313	15.622
2009-08-25	2.546	14.914
2009-08-26	1.907	14.329
2009-08-27	1.502	13.674
2009-08-28	1.357	13.481
2009-08-29	1.61	13.521
2009-08-30	1.708	12.688
2009-08-31	2.158	12.199
2009-09-01	3.092	11.057
2009-09-02	2.819	11.032
2009-09-03	2.205	11.279
2009-09-04	2.142	10.735
2009-09-05	3.006	10.51
2009-09-06	6.329	10.572
2009-09-07	6.348	10.329
2009-09-08	4.948	8.777
2009-09-09	4.02	6.691
2009-09-10	3.309	6.353
2009-09-11	2.571	7.732
2009-09-12	1.956	7.954
2009-09-13	1.501	8.839
2009-09-14	1.317	8.668
2009-09-15	1.088	7.812
2009-09-16	1.195	7.436
2009-09-17	1.197	8.131
2009-09-18	1.339	8.13
2009-09-19	1.859	7.937
2009-09-20	13.337	8.379
2009-09-21	10.911	9.506
2009-09-22	6.58	12.582
2009-09-23	4.696	11.272
2009-09-24	3.631	10.547
2009-09-25	2.786	9.635
2009-09-26	2.105	8.86
2009-09-27	1.643	7.822
2009-09-28	1.266	7.663
2009-09-29	1.116	7.245
2009-09-30	6.743	7.777
2009-10-01	4.932	7.765
2009-10-02	2.654	7.081
2009-10-03	5.783	6.543
2009-10-04	8.344	6.493
2009-10-05	5.419	6.425
2009-10-06	6.014	6.349
2009-10-07	4.269	6.602
2009-10-08	2.227	6.097
2009-10-09	1.354	5.583
2009-10-10	1.012	5.214
2009-10-11	0.804	5.045
2009-10-12	0.654	4.678
2009-10-13	0.546	4.497
2009-10-14	7.092	4.59
2009-10-15	22.893	4.848
2009-10-16	19.747	5.004
2009-10-17	26.741	5.322
2009-10-18	34.15	6.291
2009-10-19	30.057	6.757
2009-10-20	23.803	7.324
2009-10-21	18.485	7.69
2009-10-22	14.475	7.954
2009-10-23	14.466	8.186
2009-10-24	18.776	8.3
2009-10-25	12.455	8.5
2009-10-26	8.82	9.017
2009-10-27	16.082	11.239
2009-10-28	12.365	11.274
2009-10-29	6.445	11.183
2009-10-30	11.129	11.722
2009-10-31	18.546	14.859
2009-11-01	16.601	20.74
2009-11-02	12.673	19.735
2009-11-03	10.077	18.497
2009-11-04	8.042	17.411
2009-11-05	15.413	17.092
2009-11-06	26.302	17.944
2009-11-07	23.131	18.218
2009-11-08	17.492	17.643
2009-11-09	14.275	16.755
2009-11-10	12.025	15.87
2009-11-11	9.913	14.833
2009-11-12	7.54	14.203
2009-11-13	5.569	13.446
2009-11-14	4.139	12.473
2009-11-15	3.109	12.581
2009-11-16	2.958	11.723
2009-11-17	4.227	11.678
2009-11-18	4.27	10.162
2009-11-19	4.035	9.448
2009-11-20	6.341	9.417
2009-11-21	6.476	8.736
2009-11-22	5.389	8
2009-11-23	4.381	8.093
2009-11-24	3.564	8.342
2009-11-25	3.183	7.999
2009-11-26	4.907	7.6
2009-11-27	4.983	7.398
2009-11-28	4.186	6.883
2009-11-29	3.535	7.059
2009-11-30	9.483	7.107
2009-12-01	6.731	6.56
2009-12-02	3.641	5.881
2009-12-03	2.581	5.597
2009-12-04	2.127	5.515
2009-12-05	1.809	4.481
2009-12-06	1.565	4.575
2009-12-07	1.376	4.645
2009-12-08	1.231	4.468
2009-12-09	1.119	4.25
2009-12-10	1.03	4.264
2009-12-11	0.959	4.091
2009-12-12	0.901	4.036
2009-12-13	0.852	4.569
2009-12-14	0.809	4.921
2009-12-15	0.771	5.368
2009-12-16	13.71	5.705
2009-12-17	20.642	5.993
2009-12-18	13.893	5.994
2009-12-19	7.409	5.956
2009-12-20	4.945	5.86
2009-12-21	3.526	5.9
2009-12-22	2.612	5.893
2009-12-23	2.098	5.693
2009-12-24	1.753	5.607
2009-12-25	1.479	5.508
2009-12-26	1.257	5.419
2009-12-27	1.075	5.376
2009-12-28	0.937	5.193
2009-12-29	0.84	5.01
2009-12-30	0.773	5.009
2009-12-31	0.716	4.867
2010-01-01	0.664	4.932
2010-01-02	0.951	4.86
2010-01-03	0.951	4.839
2010-01-04	0.837	4.83
2010-01-05	0.775	5.002
2010-01-06	0.724	5.065
2010-01-07	0.67	4.872
2010-01-08	0.619	4.815
2010-01-09	2.806	4.626
2010-01-10	1.926	4.445
2010-01-11	10.511	4.415
2010-01-12	20.921	4.441
2010-01-13	18.947	4.575
2010-01-14	15.393	4.645
2010-01-15	11.639	4.201
2010-01-16	8.937	4.331
2010-01-17	8.168	4.177
2010-01-18	6.661	4.146
2010-01-19	6.02	4.031
2010-01-20	5.373	4.048
2010-01-21	4.704	3.885
2010-01-22	3.945	3.907
2010-01-23	3.258	4.053
2010-01-24	2.731	4.009
2010-01-25	2.341	3.983
2010-01-26	2.046	3.798
2010-01-27	1.824	3.724
2010-01-28	1.654	3.539
2010-01-29	1.52	3.439
2010-01-30	1.412	3.461
2010-01-31	1.322	3.517
2010-02-01	1.245	3.351
2010-02-02	1.177	3.219
2010-02-03	1.115	3.034
2010-02-04	1.056	2.962
2010-02-05	1.003	2.902
2010-02-06	1.384	2.917
2010-02-07	1.348	2.841
2010-02-08	1.143	2.754
2010-02-09	1.004	2.75
2010-02-10	0.92	2.803
2010-02-11	0.855	2.75
2010-02-12	8.624	2.742
2010-02-13	7.394	2.693
2010-02-14	3.852	2.625
2010-02-15	3.036	2.512
2010-02-16	2.682	2.501
2010-02-17	4.959	2.516
2010-02-18	5.786	2.607
2010-02-19	4.742	2.546
2010-02-20	3.455	2.539
2010-02-21	2.531	2.456
2010-02-22	1.95	2.565
2010-02-23	1.588	2.64
2010-02-24	5.626	2.965
2010-02-25	5.342	3.033
2010-02-26	3.147	3.15
2010-02-27	2.97	3.21
2010-02-28	2.449	3.097
2010-03-01	2.978	3.054
2010-03-02	2.701	3.171
2010-03-03	2.64	3.299
2010-03-04	2.552	3.217
2010-03-05	2.658	3.231
2010-03-06	2.84	3.193
2010-03-07	2.607	3.398
2010-03-08	4.131	3.277
2010-03-09	4.321	3.26
2010-03-10	3.548	3.146
2010-03-11	2.811	3.171
2010-03-12	4.498	3.239
2010-03-13	3.681	3.033
2010-03-14	3.19	3.146
2010-03-15	2.903	3.306
2010-03-16	4.221	3.716
2010-03-17	4.635	3.582
2010-03-18	7.875	2.805
2010-03-19	6.092	1.678
2010-03-20	4.732	2.299
2010-03-21	6.395	2.795
2010-03-22	5.535	3.733
2010-03-23	4.421	4.102
2010-03-24	3.986	3.536
2010-03-25	4.215	3.319
2010-03-26	4.251	3.092
2010-03-27	3.628	3.514
2010-03-28	4.442	4.024
2010-03-29	10.41	3.685
2010-03-30	12.206	4.253
2010-03-31	11.017	3.395
2010-04-01	9.4	4.63
2010-04-02	7.827	5.314
2010-04-03	6.379	5.579
2010-04-04	5.093	6.014
2010-04-05	4.069	5.926
2010-04-06	3.44	5.887
2010-04-07	3.109	5.354
2010-04-08	3.259	5.592
2010-04-09	2.964	5.143
2010-04-10	2.557	4.985
2010-04-11	2.243	5.637
2010-04-12	2.689	5.536
2010-04-13	15.963	5.273
2010-04-14	35.527	6.232
2010-04-15	22.693	6.602
2010-04-16	17.051	6.821
2010-04-17	23.582	8.05
2010-04-18	30.142	8.885
2010-04-19	39.011	11.044
2010-04-20	53.464	12.234
2010-04-21	64.497	15.747
2010-04-22	73.019	21.804
2010-04-23	80.873	30.055
2010-04-24	71.424	34.483
2010-04-25	59.062	32.74
2010-04-26	45.045	30.468
2010-04-27	40.338	29.068
2010-04-28	71.977	29.106
2010-04-29	76.125	30.633
2010-04-30	56.409	30.73
2010-05-01	35.328	30.068
2010-05-02	25.731	31.257
2010-05-03	22.679	33.151
2010-05-04	27.05	32.424
2010-05-05	21.543	31.376
2010-05-06	17.107	28.83
2010-05-07	13.864	26.194
2010-05-08	17.118	24.403
2010-05-09	27.97	23.332
2010-05-10	31.467	22.958
2010-05-11	25.585	21.817
2010-05-12	20.265	21.129
